Customer_ID,First_Name,Last_Name,middle_name,full_customer_name,Gender,Date_of_Birth,Marital_Status,Phone_Number,Alternate_Mobile_number,Email,Address,City,State,Postal_Code,Employment_Status,Occupation,Annual_Income,Customer_Segment,KYC_Verified,Risk_Category,Joined_Date,Last_Updated_Date,nationality_code,resident_status,permanent_country_code,correspondence_address_line1,correspondence_city,correspondence_postal_code,relationship_manager_code
CUST00077,Gloria,Gomez,Ahmed,Gloria Ahmed Gomez,Other,11/23/2001,Married,90712368516,91713379517,gloria.gomez@example.com,"4375 Bailey Underpass, Keithshire, ND 50268",Chelseaborough,Kansas,50268,Unemployed,Location manager,7746.46,Retail,Yes,Medium,11/26/2024,12/15/2024,KE,NRI,CA,78 Market Road,London,156525,RM6214
CUST00078,Tina,Ballard,Lee,Tina Lee Ballard,F,2/16/1969,Married,94965137098,95975137199,tina.ballard@example.com,"38484 Daniel Streets Apt. 308, Lake Jesse, MT 43793",West Stephanieland,Minnesota,43793,Self Employed,Chiropodist,27391.44,Corporate,Yes,High,6/8/2024,8/29/2024,US,Non-Resident,DE,78 Market Road,New York,753561,RM4778
CUST00079,Melanie,Taylor,Lee,Melanie Lee Taylor,Other,10/25/1986,Married,94612004711,95713115711,melanie.taylor@example.com,"4019 Amanda Stream Apt. 262, Port Randyfort, WA 38442",South Denise,New Mexico,38442,Self Employed,Acupuncturist,66441.2,SME,No,Low,10/31/2024,12/16/2024,DE,Resident,KE,,,,RM7284
CUST00080,Elizabeth,Morrison,Ahmed,Elizabeth Ahmed Morrison,F,2/29/1972,Married,98692617964,99793717975,elizabeth.morrison@example.com,"743 Mark Street, Wongburgh, WA 44686",Shawnside,North Dakota,44686,Unemployed,Homemaker,15690.38,Retail,Yes,Low,9/6/2024,11/2/2024,NG,Resident,NG,,,,RM6978
CUST00081,Megan,Lee,Singh,Megan Singh Lee,F,12/9/1990,Married,93515850643,93515951753,megan.lee@example.com,"27530 Reyes Mission, Stephanieport, VA 75589",Wilcoxhaven,Massachusetts,75589,Retired,Media buyer,24393.37,Retail,Yes,Medium,1/9/2023,7/31/2023,ZA,Non-Resident,CA,9 Green Park,Sydney,597832,RM8928
CUST00082,Melissa,Brown,Jean,Melissa Jean Brown,Other,5/29/1957,Single,99005329318,99115339319,melissa.brown@example.com,"PSC 4145, Box 9332, APO AA 20579",Parkerfurt,Utah,20579,Self-employed,Trading standards officer,45208.11,Corporate,Yes,Medium,8/29/2024,9/5/2024,IN,Resident,DE,,,,RM3273
CUST00083,Jacqueline,Miles,Ali,Jacqueline Ali Miles,F,5/27/1981,Single,99042284210,99153395311,jacqueline.miles@example.com,"785 Samantha Creek, Port Amyhaven, OK 70842",Port John,Wisconsin,70842,Employed,Land,27353.43,Retail,No,Medium,10/18/2024,11/16/2024,KE,Resident,DE,,,,RM9625
CUST00084,Scott,Ramos,Singh,Scott Singh Ramos,M,8/28/1995,Divorced,95024026811,95135137911,scott.ramos@example.com,"2867 Angelica Spring, Jenniferfurt, AL 98255",Lake Brandy,Colorado,98255,Retired,"Buyer, industrial",33600.85,Retail,No,Low,6/19/2023,9/10/2024,ZA,Resident,KE,,,,RM5202
CUST00085,Amber,Cooper,Kumar,Amber Kumar Cooper,Other,9/13/1953,Divorced,90783908470,91793919571,amber.cooper@example.com,"656 Kane Lane, Millerside, SD 46083",North Valeriefort,Arizona,46083,Retired,Soil scientist,20209.9,Retail,No,Low,4/3/2023,8/19/2023,NG,Non-Resident,AU,45 Hilltop Ave,Sydney,188980,RM9925
CUST00086,Jenna,Anderson,Ahmed,Jenna Ahmed Anderson,F,7/7/1964,Divorced,90771159212,91771159313,jenna.anderson@example.com,"633 Reed Harbor Apt. 106, East Jamieville, AZ 59016",Port Andrewport,New Jersey,59016,Unemployed,Homemaker,9588.18,Retail,No,High,10/16/2023,1/8/2024,FR,Non-Resident,KE,22 Rosewood Lane,London,477367,RM3713
CUST00087,Dana,Williams,Jean,Dana Jean Williams,Other,3/27/1979,Divorced,94789611836,95799711937,dana.williams@example.com,"95995 Kevin Divide Apt. 644, New Stacyburgh, TX 56495",New Jeff,Wyoming,56495,Self-employed,Art gallery manager,47517.35,Corporate,No,High,3/15/2024,11/25/2024,AU,NRI,CA,45 Hilltop Ave,Paris,731589,RM5635
CUST00088,Valerie,David,Jean,Valerie Jean David,F,1/18/1995,Married,96615654527,97715755537,valerie.david@example.com,"2873 Kevin Station Apt. 708, Faulknerside, DC 51411",Floydmouth,Vermont,51411,Employed,"Engineer, electronics",37403.41,SME,Yes,Low,7/8/2023,1/22/2024,AU,Non-Resident,AU,9 Green Park,London,438505,RM9934
CUST00089,Gary,Miller,Kumar,Gary Kumar Miller,M,12/21/1979,Married,90528098851,91539199951,gary.miller@example.com,"39837 Molly Isle, Susantown, ID 97687",Christopherborough,Arkansas,97687,Unemployed,Unemployed,3136.71,Retail,No,Low,4/2/2023,11/2/2024,NG,NRI,US,9 Green Park,Cape Town,977882,RM7482
CUST00090,Suzanne,Dominguez,Singh,Suzanne Singh Dominguez,Other,4/3/1997,Single,94945198327,95955199337,suzanne.dominguez@example.com,"8544 Hunt Parks Suite 175, West Lawrence, OK 29503",South Rose,Oklahoma,29503,Employed,"Administrator, sports",26578.58,Retail,No,Medium,8/9/2024,11/16/2024,DE,NRI,FR,22 Rosewood Lane,Berlin,256506,RM7488
CUST00091,Debbie,Donovan,Grace,Debbie Grace Donovan,Other,10/9/1988,Married,90493689980,91593799991,debbie.donovan@example.com,"8547 Murray Street, Garyside, HI 71559",Phillipsborough,Michigan,71559,Unemployed,Unemployed,4444,Retail,Yes,Medium,5/13/2024,6/4/2024,AU,NRI,CA,78 Market Road,Nairobi,356904,RM3946
CUST00092,Andrew,Bradford,Ahmed,Andrew Ahmed Bradford,M,11/1/1994,Married,94550229612,95551339713,andrew.bradford@example.com,"38750 Hopkins Brook, New Andreatown, NC 95160",Port Adamberg,South Dakota,95160,Employed,Historic buildings inspector/conservation officer,33853.17,Retail,Yes,Medium,8/2/2023,9/21/2024,CA,NRI,GB,22 Rosewood Lane,Paris,698887,RM7362
CUST00093,Alicia,Li,Anne,Alicia Anne Li,F,3/26/1995,Married,97525459910,97535559911,alicia.li@example.com,"98454 Miller Lodge, Cunninghambury, TX 11067",Drakeburgh,Connecticut,11067,Self-employed,Chief Financial Officer,71148.47,Corporate,Yes,Medium,4/17/2023,8/15/2023,IN,NRI,AU,123 Main Street,Sydney,325890,RM7694
CUST00094,Jennifer,Bennett,Anne,Jennifer Anne Bennett,Other,10/3/1981,Single,94767976438,95777977539,jennifer.bennett@example.com,"180 Jason Ways Suite 401, Rachelshire, AZ 24009",Lake Albertburgh,Colorado,24009,Unemployed,Unemployed,2222,Retail,No,Medium,12/22/2024,12/25/2024,DE,Resident,IN,,,,RM8715
CUST00095,Tyrone,Matthews,Marie,Tyrone Marie Matthews,M,7/21/2000,Married,99784036900,99795137911,tyrone.matthews@example.com,"856 Krystal Spurs Apt. 850, South Jesseland, PA 80961",Hickmanport,Hawaii,80961,Unemployed,Looking for work,5866.99,Retail,Yes,High,4/7/2024,9/8/2024,GB,Resident,AU,,,,RM4610
CUST00096,Allen,Nelson,Anne,Allen Anne Nelson,M,1/9/1980,Married,94510762268,95511773379,allen.nelson@example.com,"94311 Moore Station Apt. 655, North Adamport, MN 35859",Perezside,Missouri,35859,Unemployed,Unemployed,7186.52,Retail,Yes,High,3/20/2024,8/10/2024,ZA,NRI,AU,78 Market Road,Sydney,436266,RM7977
CUST00097,Chelsea,Cole,Ahmed,Chelsea Ahmed Cole,F,2/11/1987,Divorced,80607159696,81717159797,chelsea.cole@example.com,"0466 Jenny Points Apt. 982, Jacksonview, KY 65135",Garcialand,Minnesota,65135,Unemployed,Homemaker,11545.14,Retail,Yes,Medium,4/24/2023,6/12/2023,KE,Resident,GB,,,,RM7821
CUST00098,Jessica,Fisher,James,Jessica James Fisher,F,4/25/1982,Single,95297516136,95397517137,jessica.fisher@example.com,"1240 Cook River, Brockmouth, MA 56942",West Johnathanbury,Washington,56942,Retired,"Therapist, music",39263.66,Retail,Yes,Medium,9/25/2024,12/13/2024,KE,Non-Resident,DE,123 Main Street,Berlin,369861,RM8360
CUST00099,Brandy,Flores,Singh,Brandy Singh Flores,Female,9/4/1996,Married,95352181883,95353191993,brandy.flores@example.com,"356 Velasquez Lock Suite 193, Lake Katrina, VA 61006",South Leon,Montana,61006,Unemployed,Homemaker,12862.01,Retail,Yes,High,7/4/2024,8/13/2024,KE,NRI,DE,9 Green Park,Berlin,286149,RM2437
CUST00100,Robert,Guerra,Ali,Robert Ali Guerra,M,1/25/1954,Single,70432921277,71533931377,robert.guerra@example.com,"661 Ewing Neck, Fergusonchester, AZ 47625",Chambersberg,South Dakota,47625,Retired,Software engineer,23256.96,Retail,No,Low,6/28/2024,12/18/2024,ZA,Resident,US,,,,RM4748
CUST00101,Linda,Rocha,Ali,Linda Ali Rocha,Other,10/21/1956,Married,70717744905,71717755915,linda.rocha@example.com,"6101 Walker Summit Apt. 756, Bartonshire, NY 20259",Lake Elizabeth,Hawaii,20259,Employed,Radiation protection practitioner,22271.75,Retail,No,Low,9/25/2023,10/14/2023,NG,Resident,CA,,,,RM1747
CUST00102,Ashley,Perry,Lee,Ashley Lee Perry,Female,3/16/1955,Married,80054119986,81155119997,ashley.perry@example.com,"757 Samuel Square, Floresport, VT 15585",Port Sheliaberg,Minnesota,15585,Employed,Lobbyist,27631.81,Retail,No,Medium,1/18/2023,11/7/2024,NG,Resident,IN,,,,RM3183
CUST00103,Maria,Byrd,Ali,Maria Ali Byrd,Other,7/19/1960,Divorced,93597820715,93597931715,maria.byrd@example.com,"62266 Jo Flat Suite 966, Lake Jasonview, VT 08701",New Greg,Hawaii,8701,Self-employed,Software engineer,63725.2,SME,Yes,Low,7/24/2024,9/29/2024,US,Resident,NG,,,,RM8315
CUST00104,Cody,Nguyen,James,Cody James Nguyen,M,7/1/1980,Divorced,97788925546,97799935557,cody.nguyen@example.com,"691 Bell Mount Apt. 499, Lake Dennisville, ME 15829",West Emilyfort,North Dakota,15829,Unemployed,Unemployed,5161.85,Retail,Yes,High,11/26/2024,12/15/2024,IN,NRI,KE,22 Rosewood Lane,Toronto,999207,RM3127
CUST00105,Kayla,Barnes,Singh,Kayla Singh Barnes,Other,9/29/1958,Divorced,95151864492,95151975593,kayla.barnes@example.com,"274 Jacob Ville, Harveystad, NM 18396",Hendersonfort,South Dakota,18396,Employed,"Surveyor, planning and development",21068.8,Retail,Yes,Medium,4/3/2023,8/19/2023,IN,Non-Resident,FR,45 Hilltop Ave,Berlin,254686,RM5467
CUST00106,Kathy,Simpson,Ahmed,Kathy Ahmed Simpson,Female,12/16/1995,Married,96291486528,97391597539,kathy.simpson@example.com,"40438 Jackson Mount, Dunnville, DE 35613",Perrymouth,New York,35613,Retired,Medical technical officer,18325.91,Retail,No,Low,12/22/2024,12/25/2024,DE,NRI,CA,22 Rosewood Lane,Lagos,930745,RM4759
CUST00107,Joshua,Sherman,Lee,Joshua Lee Sherman,M,1/30/2001,Married,94235733221,95335733331,joshua.sherman@example.com,"0745 Scott Crest, East Lisa, UT 46458",Paynechester,Connecticut,46458,Employed,Phytotherapist,22696.33,Retail,Yes,Medium,10/30/2024,12/28/2024,KE,Non-Resident,NG,9 Green Park,New York,893216,RM4272
CUST00108,Carol,Taylor,Lee,Carol Lee Taylor,Other,6/4/1963,Married,99296222927,99397333937,carol.taylor@example.com,"4494 Derek Terrace, Sellersview, SD 17132",Port Brian,Minnesota,17132,Retired,Consulting civil engineer,21082.29,Retail,No,Medium,6/28/2024,12/13/2024,ZA,NRI,ZA,45 Hilltop Ave,Paris,996033,RM5202
CUST00109,Danielle,Dawson,Grace,Danielle Grace Dawson,Other,3/18/1966,Divorced,93794738347,93795739357,danielle.dawson@example.com,"1168 Neal Wells Suite 775, Port Kimland, NH 83710",Burnsshire,South Dakota,83710,Unemployed,Unemployed,3333,Retail,No,High,5/30/2024,10/16/2024,AU,NRI,DE,45 Hilltop Ave,Toronto,425522,RM9925
CUST00110,Rebecca,Sanders,Jean,Rebecca Jean Sanders,Female,8/7/1978,Married,96886239240,97997339351,rebecca.sanders@example.com,"750 Cory Tunnel, Smithburgh, NH 00589",South Joseph,Maine,589,Unemployed,Homemaker,12486.3,Retail,Yes,Medium,11/29/2023,5/4/2024,DE,Non-Resident,CA,123 Main Street,Mumbai,730112,RM3713
CUST00111,Sonia,Turner,Anne,Sonia Anne Turner,Other,1/4/1968,Divorced,90412478261,91513579371,sonia.turner@example.com,"PSC 2064, Box 3611, APO AE 28474",Lake Michaelland,Mississippi,28474,Retired,Consulting civil engineer,25240.1,Retail,No,Low,1/6/2024,2/5/2024,CA,Non-Resident,DE,123 Main Street,Sydney,576959,RM5635
CUST00112,Kevin,Stone,Singh,Kevin Singh Stone,Male,8/26/1979,Married,80685361530,81795371531,kevin.stone@example.com,"61115 Ibarra Dam, Ayalaberg, TX 19225",North Heatherville,Nevada,19225,Employed,"Surveyor, quantity",23714.3,Retail,No,Low,2/23/2023,4/10/2024,AU,Non-Resident,CA,22 Rosewood Lane,Sydney,869222,RM9934
CUST00113,Adam,Santos,Singh,Adam Singh Santos,Male,4/24/1979,Single,80472779010,81573779111,adam.santos@example.com,"12196 Richmond Island, East Joshua, IA 73035",Jenniferberg,Nebraska,73035,Self-employed,Translator,60099.75,SME,Yes,Low,4/11/2024,11/30/2024,DE,Resident,GB,,,,RM7482
CUST00114,Dominique,Pugh,James,Dominique James Pugh,Other,3/10/1951,Divorced,99861434103,99971535113,dominique.pugh@example.com,"76137 Allison Bridge, Sarahberg, OK 55664",Jamiehaven,Illinois,55664,Retired,Drilling engineer,24328.78,Retail,Yes,Low,6/28/2024,12/13/2024,IN,Resident,AU,,,,RM7488
CUST00115,Phillip,Best,Ahmed,Phillip Ahmed Best,Male,10/14/2001,Married,99808932460,99919933571,phillip.best@example.com,"8486 Miles Corner, West Christopher, NY 27134",North Brendatown,Kentucky,27134,Unemployed,Looking for work,10953.3,Retail,Yes,Medium,9/19/2024,10/19/2024,US,NRI,NG,22 Rosewood Lane,Nairobi,881424,RM3946
CUST00116,Erin,Willis,Jean,Erin Jean Willis,Other,4/20/2001,Married,70185188888,71195199999,erin.willis@example.com,"79904 David Station Apt. 027, Alexandraview, MN 17138",West Hollybury,Arkansas,17138,Retired,Commercial/residential surveyor,11938.86,Retail,No,Medium,2/5/2023,12/13/2023,ZA,Non-Resident,GB,123 Main Street,Sydney,275594,RM7362
CUST00117,Raymond,Johnson,Anne,Raymond Anne Johnson,Male,4/14/2004,Divorced,96540515319,97551515319,raymond.johnson@example.com,"Unit 1778 Box 5079, DPO AE 48694",Nelsonland,Kentucky,48694,Self-employed,"Civil engineer, contracting",57545.93,Corporate,Yes,Low,5/3/2023,11/17/2023,AU,Resident,CA,,,,RM7694
CUST00118,Stephanie,Craig,Anne,Stephanie Anne Craig,Female,3/18/1957,Divorced,95277221704,95377331715,stephanie.craig@example.com,"6220 Walker Gateway Suite 541, Davidton, IN 68104",Lake William,Arizona,68104,Employed,Broadcast presenter,46513.51,Retail,Yes,Low,2/5/2023,12/13/2023,CA,Resident,AU,,,,RM8715
CUST00119,Shawn,Cline,Grace,Shawn Grace Cline,Male,1/1/2002,Married,94868740345,95979751355,shawn.cline@example.com,"493 Richardson Park Apt. 832, South Andrewside, SC 91394",Markside,New Jersey,91394,Unemployed,Looking for work,9287.82,Retail,No,Low,3/7/2024,12/22/2024,ZA,NRI,ZA,45 Hilltop Ave,Lagos,529625,RM4610
CUST00120,Aaron,Sandoval,Jean,Aaron Jean Sandoval,Male,8/4/1999,Married,96676527758,97777537759,aaron.sandoval@example.com,"41038 Haynes Landing, Villegasland, CT 66748",Daltonhaven,Kansas,66748,Employed,"Nurse, mental health",48720.06,Retail,No,Low,8/29/2023,1/12/2024,IN,Non-Resident,US,45 Hilltop Ave,London,410127,RM7977
CUST00121,Benjamin,Bradley,Singh,Benjamin Singh Bradley,Male,12/18/1978,Married,99284511544,99395511555,benjamin.bradley@example.com,"7431 Derek Trail Apt. 212, Owenschester, ND 47462",East Kelly,Massachusetts,47462,Retired,Production engineer,18737.16,Retail,Yes,Low,8/21/2024,9/30/2024,NG,Non-Resident,GB,22 Rosewood Lane,Mumbai,224060,RM7821
CUST00122,Elizabeth,Baker,Ahmed,Elizabeth Ahmed Baker,Other,7/10/1957,Married,95705964016,95715975117,elizabeth.baker@example.com,"2135 Palmer Springs, Jorgeburgh, MO 59771",East Lindseyport,Virginia,59771,Self-employed,Statistician,25044.34,Corporate,Yes,Medium,3/7/2024,12/22/2024,CA,NRI,GB,9 Green Park,Mumbai,102176,RM8360
CUST00123,David,Murray,Jean,David Jean Murray,Male,1/25/2004,Divorced,97021355690,97131355791,david.murray@example.com,"1994 Andrew Circles Apt. 721, Davidmouth, GA 75721",North Alexander,Wyoming,75721,Self-employed,Research scientist (maths),47431.76,Corporate,No,Medium,12/3/2023,10/4/2024,KE,NRI,FR,78 Market Road,London,580224,RM2437
CUST00124,Alyssa,Vega,Lee,Alyssa Lee Vega,Female,2/14/1961,Married,97192856543,97193957553,alyssa.vega@example.com,"99934 Jenkins Plaza, Brownview, DC 55450",Jasonburgh,Louisiana,55450,Employed,Secondary school teacher,25343.35,SME,Yes,Medium,6/4/2023,10/15/2024,KE,Resident,GB,,,,RM4748
CUST00125,Danielle,Mcknight,Lee,Danielle Lee Mcknight,Female,5/11/1986,Divorced,96814473947,97915573957,danielle.mcknight@example.com,"856 White Island Apt. 040, Morenoshire, GA 13625",South Kimberlystad,New Mexico,13625,Employed,Financial adviser,27975.42,Retail,Yes,High,2/29/2024,4/5/2024,ZA,Resident,FR,,,,RM1747
CUST00126,Derek,Velasquez,James,Derek James Velasquez,Male,7/9/1999,Married,70715518844,71715519955,derek.velasquez@example.com,"39559 Jade Knoll, New Stacy, NM 71558",Port Wendybury,Oregon,71558,Self-employed,Recycling officer,51217.93,SME,No,Low,8/29/2023,1/12/2024,DE,Resident,IN,,,,RM3183
CUST00127,Amanda,Brown,Anne,Amanda Anne Brown,Other,4/22/1990,Single,90323705895,91333715995,amanda.brown@example.com,"PSC 3252, Box 5002, APO AP 92866",North Alisha,Alabama,92866,Self-employed,Clinical psychologist,37697.33,SME,Yes,High,12/13/2024,12/16/2024,KE,Resident,CA,,,,RM8315
CUST00128,Ryan,Valencia,Lee,Ryan Lee Valencia,Male,4/19/1954,Married,96786691251,97797791351,ryan.valencia@example.com,"26752 Walker Radial Apt. 644, East Jessica, OK 51828",Janetfurt,Pennsylvania,51828,Retired,Amenity horticulturist,30556.59,Retail,No,Low,10/22/2024,12/16/2024,US,NRI,GB,78 Market Road,Mumbai,276954,RM3127
CUST00129,Christopher,Flores,Marie,Christopher Marie Flores,Male,12/19/1990,Divorced,99226801824,99337911935,christopher.flores@example.com,"55215 Smith Fords, Lake Carlos, WY 14661",Lake Ariana,New York,14661,Self-employed,Art therapist,55619.84,SME,No,Low,7/13/2024,7/13/2024,GB,Resident,IN,,,,RM5467
CUST00130,Jasmin,Oconnor,Jean,Jasmin Jean Oconnor,Other,9/6/1960,Single,95841438424,95951539535,jasmin.oconnor@example.com,"327 Lauren Bypass Suite 054, North Matthewfurt, VA 10331",Snyderfurt,Minnesota,10331,Employed,Lexicographer,23773,SME,Yes,Low,2/29/2024,4/5/2024,US,NRI,GB,45 Hilltop Ave,Toronto,690475,RM4759
CUST00131,Linda,Austin,Ali,Linda Ali Austin,Other,3/19/1982,Divorced,70299590010,71399591111,linda.austin@example.com,"3368 Guerrero Hills, North Brandon, OH 64850",South Sherriburgh,Rhode Island,64850,Unemployed,Unemployed,3333,Retail,Yes,Low,4/30/2023,6/11/2023,CA,Non-Resident,NG,9 Green Park,Paris,703899,RM4272
CUST00132,April,Miller,Kumar,April Kumar Miller,Other,5/31/1994,Married,99078447364,99179557375,april.miller@example.com,"1467 Jacobson Greens, Lake Amyburgh, MS 48919",Gonzaleztown,Indiana,48919,Employed,Armed forces operational officer,38496.02,Retail,Yes,Medium,5/25/2023,5/5/2024,KE,NRI,KE,45 Hilltop Ave,Mumbai,266580,RM3330
CUST00133,Dennis,Marshall,Grace,Dennis Grace Marshall,Male,10/4/1964,Married,96773592555,97773593555,dennis.marshall@example.com,"586 Angela Ville, Cardenaschester, TX 62737",Anneberg,Wisconsin,62737,Self-employed,Publishing copy,57240.28,Corporate,No,Low,3/20/2024,6/19/2024,ZA,NRI,CA,45 Hilltop Ave,Berlin,360450,RM3703
CUST00134,Elizabeth,Foster,Singh,Elizabeth Singh Foster,Other,12/21/1997,Divorced,90537147321,91537157331,elizabeth.foster@example.com,"Unit 2172 Box 2332, DPO AE 55993",New Ashleyhaven,Oregon,55993,Unemployed,"Presenter, broadcasting",11743.94,Retail,No,Low,3/2/2023,8/13/2024,DE,NRI,GB,22 Rosewood Lane,Cape Town,273174,RM4182
CUST00135,Christina,Carson,Kumar,Christina Kumar Carson,Other,6/5/1959,Married,93259532787,93359533797,christina.carson@example.com,"8709 Rodriguez Drive Apt. 999, North Annaville, LA 70707",Luisland,Colorado,70707,Unemployed,Unemployed,4444,Retail,No,High,4/30/2023,6/11/2023,AU,NRI,ZA,45 Hilltop Ave,Nairobi,739301,RM2398
CUST00136,Dennis,Pena,Kumar,Dennis Kumar Pena,Male,4/15/1988,Single,96873395004,97973395115,dennis.pena@example.com,"65307 Prince Brooks Suite 444, Garrisonville, IN 18115",Johnsonview,Montana,18115,Retired,IT sales professional,23051.85,Retail,No,Low,8/22/2023,7/31/2024,FR,NRI,DE,22 Rosewood Lane,Lagos,186695,RM9485
CUST00137,Debra,Butler,Lee,Debra Lee Butler,Other,4/17/1993,Single,90624565060,91735575171,debra.butler@example.com,"82148 Taylor Vista Apt. 233, East Antonioton, MN 92858",East Scottchester,West Virginia,92858,Self-employed,"Merchandiser, retail",75553.3,SME,No,High,3/20/2024,6/19/2024,IN,Resident,IN,,,,RM3508
CUST00138,Samantha,Wagner,Anne,Samantha Anne Wagner,Other,8/8/1992,Married,90687849912,91797959913,samantha.wagner@example.com,"855 Mary Green Apt. 406, East Melissaborough, IN 85354",Lake Anthonystad,New York,85354,Retired,"Engineer, maintenance",17042.14,Retail,No,High,6/11/2024,10/19/2024,ZA,NRI,KE,123 Main Street,London,520248,RM9974
CUST00139,Debra,Ortiz,Singh,Debra Singh Ortiz,Female,9/23/1950,Divorced,95239868000,95339979111,debra.ortiz@example.com,"466 Stevens Forge Suite 489, Silvatown, TN 49552",South Rhondaburgh,Rhode Island,49552,Unemployed,Homemaker,14658.58,Retail,No,Medium,6/5/2023,12/26/2023,ZA,Resident,ZA,,,,RM4491
CUST00140,Lisa,Evans,Grace,Lisa Grace Evans,Other,9/19/1956,Married,70982595269,71993595379,lisa.evans@example.com,"432 Rachel Valley Suite 520, Brightview, MT 53532",Brownview,South Dakota,53532,Unemployed,Unemployed,4444,Retail,No,Low,10/29/2023,11/25/2023,GB,Resident,NG,,,,RM9164
CUST00141,Michelle,Armstrong,Singh,Michelle Singh Armstrong,Other,4/15/1962,Divorced,94705516940,95715517951,michelle.armstrong@example.com,"584 Mary Wells Apt. 417, Lake Jonathan, OH 24496",Jessicabury,Utah,24496,Retired,Chartered public finance accountant,20060.73,Retail,No,High,6/11/2024,10/19/2024,AU,NRI,ZA,78 Market Road,Lagos,426576,RM2904
CUST00142,Courtney,Walker,Ali,Courtney Ali Walker,Other,4/5/1970,Divorced,99309728962,99319739973,courtney.walker@example.com,"70999 Thomas Fields Apt. 684, Brownberg, ID 45415",Frenchmouth,Mississippi,45415,Employed,Customer service manager,39309.34,Retail,Yes,High,11/14/2023,11/3/2024,CA,NRI,ZA,9 Green Park,Sydney,539081,RM5285
